data,denominazione_regione,nuovi_positivi,totale_casi,ricoverati_con_sintomi,ingressi_terapia_intensiva,tamponi
2021-10-27,Abruzzo,106,82548,54,0.0,2490214
2021-10-27,Basilicata,32,30686,21,0.0,481606
2021-10-27,Calabria,137,86834,89,0.0,1284464
2021-10-27,Campania,592,464672,200,4.0,7108543
2021-10-27,Emilia-Romagna,307,430676,281,3.0,9542848
2021-10-27,Friuli Venezia Giulia,261,116175,58,1.0,3115716
2021-10-27,Lazio,503,392903,362,1.0,9816947
2021-10-27,Liguria,63,114415,60,1.0,2581372
2021-10-27,Lombardia,513,892455,312,2.0,17032375
2021-10-27,Marche,105,115773,42,3.0,1616982
2021-10-27,Molise,24,14642,5,0.0,284271
2021-10-27,Piemonte,228,383961,184,0.0,7712898
2021-10-27,Puglia,265,272081,128,0.0,4113165
2021-10-27,Sardegna,35,76038,43,0.0,2063880
2021-10-27,Sicilia,282,306867,280,3.0,6665488
2021-10-27,Toscana,302,288216,233,4.0,7012570
2021-10-27,Umbria,79,64947,33,0.0,2140425
2021-10-27,Valle d'Aosta,7,12289,7,0.0,222437
2021-10-27,Veneto,539,478509,169,5.0,13550538
2021-10-28,Abruzzo,98,82646,54,1.0,2504713
2021-10-28,Basilicata,24,30710,20,0.0,482259
2021-10-28,Calabria,174,87008,91,1.0,1288357
